date,min,average,max
1961-07-24,25.1,28.599999999999994,32.7
1961-07-25,24.8,28.03333333333333,33.4
1961-07-26,27.1,30.789583333333326,36.0
1961-07-27,23.5,27.650000000000002,31.9
1961-07-28,24.4,26.400000000000002,28.8
1961-07-29,22.9,26.937500000000004,32.4
1961-07-30,21.7,25.518749999999997,30.3
1961-07-31,21.4,24.99166666666667,28.9
1961-08-01,21.9,25.235416666666662,29.2
1961-08-02,21.9,25.162499999999994,28.3
1961-08-03,23.3,25.17708333333333,27.8
1961-08-04,23.2,25.912499999999994,29.5
1961-08-05,22.2,27.474999999999998,33.5
1961-08-06,21.6,24.264583333333338,28.3
1961-08-07,22.9,25.193749999999998,29.2
1961-08-08,21.4,24.16666666666666,27.3
1961-08-09,20.7,25.670833333333334,29.3
1961-08-10,24.1,27.1375,31.2
1961-08-11,24.3,29.49210526315789,32.7
1961-08-12,20.3,27.312500000000004,29.9
1961-08-13,24.4,28.955000000000002,33.2
1961-08-14,24.9,28.40416666666667,32.4
1961-08-15,25.3,28.12291666666667,32.4
1961-08-16,24.4,26.475000000000005,28.1
1961-08-17,23.3,25.04375,27.5
1961-08-18,23.7,24.9875,27.2
1961-08-19,22.5,25.673809523809524,29.8
1961-08-20,22.6,25.560000000000002,27.6
1961-08-21,22.5,24.45588235294118,25.4
1961-08-22,20.0,23.12142857142857,25.1
1961-08-23,22.0,26.355555555555554,30.8
1961-08-24,23.62,27.000952380952384,29.6
1961-08-25,23.2,24.33238095238095,27.2
